Time,CO2,Temp,Humidity
8:57:24,586,21.8,63
8:59:24,660,22,57
9:01:24,670,22.1,57
9:03:24,709,22.1,57
9:05:24,727,22.2,57
9:07:24,741,22.3,57
9:09:24,767,22.3,57
9:11:24,812,22.3,57
9:13:24,830,22.3,57
9:15:24,863,22.4,57
9:17:24,893,22.4,57
9:19:24,915,22.5,58
9:21:24,941,22.5,57
9:23:24,949,22.5,57
9:25:24,978,22.5,58
9:27:24,1017,22.5,58
9:29:24,1062,22.6,58
9:31:24,1095,22.6,58
9:33:24,1138,22.6,58
9:35:24,1169,22.6,59
9:37:24,1218,22.7,59
9:39:24,1242,22.7,59
9:41:24,1272,22.7,59
9:43:24,1292,22.8,58
9:45:24,1300,22.8,58
9:47:24,1322,22.8,58
9:49:24,1327,22.7,58
9:51:24,1379,22.7,58
9:53:24,1407,22.7,58
9:55:24,1468,22.8,58
9:57:24,1509,22.8,58
9:59:24,1555,22.8,58
10:01:24,1562,22.9,58
10:03:24,1546,22.9,58
10:05:24,1518,22.9,57
10:07:24,1533,22.9,57
10:09:24,1542,22.9,57
10:11:24,1548,22.9,57
10:13:24,1599,22.9,57
10:15:24,1620,23,57
10:17:24,1672,23,57
10:19:24,1702,23.1,57
10:21:24,1696,23.2,57
10:23:24,1661,23.2,57
10:25:24,1645,23.2,56
10:27:24,1627,23.2,56
10:29:24,1639,23.2,56
10:31:24,1631,23.2,56
10:33:24,1658,23.3,56
10:35:24,1685,23.3,57
10:37:24,1724,23.4,57
10:39:24,1724,23.4,57
10:41:24,1684,23.5,57
10:43:24,1637,23.5,56
10:45:24,1580,23.5,56
10:47:24,1529,23.5,56
10:49:24,1489,23.5,56
10:51:24,1476,23.6,56
10:53:24,1423,23.7,57
10:55:24,1367,23.7,56
10:57:24,1351,23.7,56
10:59:24,1368,23.7,55
11:01:24,1353,23.7,54
11:03:24,1329,23.6,53
11:05:24,1343,23.5,53
11:07:24,1335,23.4,52
11:09:24,1343,23.3,52
11:11:24,1320,23.2,51
11:13:24,1325,23.1,51
11:15:24,1369,23.1,51
11:17:24,1368,23,51
11:19:24,1377,22.9,51
11:21:24,1368,22.9,51
11:23:24,1408,22.9,52
11:25:24,1427,22.9,52
11:27:24,1435,23,52
11:29:24,1458,23,52
11:31:24,1436,23,52
11:33:24,1468,23,52
11:35:24,1435,22.9,51
11:37:24,1444,22.9,51
11:39:24,1411,22.8,51
11:41:24,1408,22.8,50
11:43:24,1391,22.7,51
11:45:24,1410,22.7,51
11:47:24,1420,22.6,51
11:49:24,1389,22.7,52
11:51:24,1338,22.7,52
11:53:24,1292,22.7,52
11:55:24,1282,22.7,52
11:57:24,1230,22.7,51
11:59:24,1197,22.6,51
12:01:24,1189,22.6,51
12:03:23,1148,22.5,51
12:05:23,1137,22.5,51
12:07:23,1124,22.5,51
12:09:23,1102,22.5,51
12:11:23,1091,22.5,51
12:13:23,1059,22.5,51
12:15:23,1031,22.5,51
12:17:23,1005,22.4,51
12:19:23,983,22.4,50
12:21:23,956,22.4,51
12:23:23,962,22.4,51
12:25:23,966,22.4,51
12:27:23,948,22.5,51
12:29:23,925,22.6,51
12:31:23,914,22.6,51
12:33:23,893,22.6,51
12:35:23,893,22.6,51
12:37:23,865,22.6,51
12:39:23,841,22.5,50
12:41:23,828,22.5,50
12:43:23,827,22.5,51
12:45:23,820,22.5,51
12:47:23,796,22.6,51
12:49:23,775,22.6,51
12:51:23,784,22.6,51
12:53:23,761,22.5,51
12:55:23,787,22.5,51
12:57:23,785,22.5,51
12:59:23,781,22.6,52
13:01:23,769,22.6,52
13:03:23,755,22.7,52
13:05:23,746,22.7,52
13:07:23,729,22.7,51
13:09:23,719,22.6,51
13:11:23,694,22.6,51
13:13:23,718,22.6,51
13:15:23,741,22.6,52
13:17:23,720,22.6,53
13:19:23,709,22.7,53
13:21:23,738,22.8,53
13:23:23,755,22.8,53
13:25:23,779,22.8,53
13:27:23,803,22.8,53
13:29:23,820,22.8,53
13:31:23,852,22.7,52
13:33:23,875,22.7,52
13:35:23,889,22.7,52
13:37:23,909,22.7,52
13:39:23,940,22.6,52
13:41:23,956,22.6,52
13:43:23,958,22.6,52
13:45:23,981,22.5,52
13:47:23,989,22.5,52
13:49:23,1013,22.5,52
13:51:23,1045,22.5,52
13:53:23,1066,22.5,52
13:55:23,1119,22.6,52
13:57:23,1087,22.6,52
13:59:23,1097,22.6,51
14:01:23,1130,22.6,51
14:03:23,1100,22.6,51
14:05:23,1155,22.6,51
14:07:23,1194,22.7,51
14:09:23,1244,22.7,51
14:11:23,1267,22.8,52
14:13:23,1273,22.8,52
14:15:23,1303,22.9,52
14:17:23,1288,23,52
14:19:23,1256,23,52
14:21:23,1285,23,51
14:23:23,1267,23,51
14:25:23,1267,23,51
14:27:23,1268,23,51
14:29:23,1286,23,51
14:31:23,1332,23,51
14:33:23,1371,23,53
14:35:23,1335,23.1,52
14:37:23,1300,23.3,53
14:39:23,1214,23.4,54
14:41:23,1180,23.6,54
14:43:23,1201,23.7,55
14:45:23,1200,23.8,55
14:47:23,1189,23.8,54
14:49:23,1212,23.8,54
14:51:23,1165,23.8,53
14:53:23,1114,23.8,53
14:55:23,1102,23.8,53
14:57:23,1059,23.7,52
14:59:23,1037,23.7,52
15:01:23,1012,23.6,52
15:03:23,994,23.6,51
15:05:23,977,23.5,51
15:07:23,954,23.4,51
15:09:23,930,23.4,51
15:11:23,916,23.3,50
15:13:23,892,23.3,50
15:15:23,885,23.2,50
15:17:23,887,23.1,50
15:19:23,860,23.1,50
15:21:23,829,23,50
15:23:23,819,22.9,50
15:25:23,818,22.9,50
15:27:23,833,22.9,50
15:29:23,836,22.9,50
15:31:23,830,22.9,50
15:33:23,832,22.9,50
15:35:23,837,22.9,50
15:37:23,813,22.9,50
15:39:23,781,22.8,50
15:41:23,726,22.8,51
15:43:23,726,22.8,51
