Time,CO2,Temp,Humidity
8:59:41,790,22.3,61
9:01:41,888,22.1,56
9:03:41,833,21.9,53
9:05:41,800,21.7,52
9:07:41,853,22.2,58
9:09:41,763,22.3,58
9:11:41,812,22.3,57
9:13:41,857,22.2,56
9:15:41,873,22.1,56
9:17:41,915,22,56
9:19:41,943,21.9,56
9:21:41,960,21.9,56
9:23:41,960,21.8,56
9:25:41,978,21.7,55
9:27:41,994,21.6,55
9:29:41,1006,21.5,56
9:31:41,1039,21.5,56
9:33:41,1100,21.4,56
9:35:41,1174,21.4,56
9:37:41,1223,21.4,57
9:39:41,1249,21.5,57
9:41:41,1263,21.4,57
9:43:41,1270,21.4,56
9:45:41,1269,21.3,56
9:47:41,1283,21.3,56
9:49:41,1334,21.3,56
9:51:41,1399,21.4,56
9:53:41,1429,21.5,56
9:55:41,1467,21.5,56
9:57:41,1506,21.6,56
9:59:41,1522,21.6,56
10:01:41,1500,21.6,56
10:03:41,1501,21.6,55
10:05:41,1481,21.6,55
10:07:41,1469,21.6,55
10:09:41,1489,21.6,55
10:11:41,1528,21.6,55
10:13:41,1561,21.6,55
10:15:41,1605,21.6,55
10:17:41,1577,21.6,55
10:19:41,1571,21.6,55
10:21:41,1554,21.6,55
10:23:41,1533,21.5,54
10:25:41,1535,21.5,54
10:27:41,1543,21.5,54
10:29:41,1584,21.5,54
10:31:41,1602,21.5,54
10:33:41,1632,21.5,55
10:35:41,1583,21.5,55
10:37:41,1477,21.5,55
10:39:41,1340,21.5,55
10:41:41,1255,21.5,55
10:43:41,1228,21.5,55
10:45:41,1164,21.5,55
10:47:41,1086,21.5,55
10:49:41,1009,21.5,55
10:51:41,972,21.6,56
10:53:41,966,21.6,56
10:55:41,959,21.6,56
10:57:41,963,21.6,56
10:59:41,970,21.6,56
11:01:41,1008,21.5,55
11:03:41,1023,21.5,55
11:05:41,1042,21.5,56
11:07:41,1086,21.5,56
11:09:41,1144,21.5,56
11:11:41,1161,21.5,56
11:13:41,1181,21.5,56
11:15:41,1187,21.5,55
11:17:41,1177,21.5,55
11:19:41,1215,21.5,55
11:21:41,1244,21.5,55
11:23:41,1263,21.5,55
11:25:41,1279,21.5,55
11:27:41,1296,21.5,55
11:29:41,1320,21.5,55
11:31:41,1317,21.5,55
11:33:41,1375,21.5,55
11:35:41,1379,21.4,54
11:37:41,1369,21.4,54
11:39:41,1368,21.4,54
11:41:41,1381,21.4,54
11:43:41,1400,21.4,54
11:45:41,1393,21.4,54
11:47:41,1363,21.5,55
11:49:41,1335,21.5,54
11:51:41,1290,21.5,54
11:53:41,1262,21.5,54
11:55:41,1244,21.5,54
11:57:41,1246,21.5,54
11:59:41,1254,21.5,54
12:01:41,1250,21.5,54
12:03:41,1216,21.5,54
12:05:41,1188,21.5,54
12:07:41,1168,21.5,54
12:09:41,1116,21.5,54
12:11:41,1106,21.5,54
12:13:41,1094,21.5,53
12:15:41,1087,21.5,53
12:17:41,1081,21.5,53
12:19:41,1051,21.5,53
12:21:41,1033,21.5,53
12:23:41,1012,21.5,53
12:25:41,987,21.5,53
12:27:41,972,21.5,53
12:29:41,952,21.5,53
12:31:41,933,21.5,53
12:33:41,947,21.5,53
12:35:41,941,21.5,53
12:37:41,907,21.5,53
12:39:41,913,21.5,53
12:41:41,892,21.5,53
12:43:41,852,21.5,53
12:45:41,846,21.5,53
12:47:41,840,21.5,53
12:49:41,844,21.4,53
12:51:41,822,21.4,53
12:53:41,836,21.4,53
12:55:41,849,21.5,53
12:57:41,854,21.5,53
12:59:41,886,21.5,53
13:01:41,878,21.5,53
13:03:41,859,21.5,53
13:05:41,871,21.6,53
13:07:41,890,21.6,53
13:09:41,894,21.6,53
13:11:41,900,21.5,53
13:13:41,957,21.6,53
13:15:41,959,21.6,53
13:17:41,988,21.6,53
13:19:41,993,21.6,53
13:21:41,999,21.6,53
13:23:41,1014,21.6,53
13:25:41,1020,21.6,53
13:27:41,1034,21.6,53
13:29:41,1044,21.6,53
13:31:41,1057,21.6,53
13:33:41,1091,21.6,53
13:35:41,1094,21.6,53
13:37:41,1112,21.6,53
13:39:41,1125,21.6,53
13:41:41,1140,21.6,53
13:43:41,1139,21.6,53
13:45:41,1125,21.6,53
13:47:41,1127,21.6,53
13:49:41,1144,21.6,52
13:51:41,1138,21.6,52
13:53:41,1159,21.5,52
13:55:41,1193,21.5,52
13:57:41,1195,21.6,52
13:59:41,1208,21.6,52
14:01:41,1210,21.6,52
14:03:41,1209,21.6,52
14:05:41,1204,21.6,52
14:07:41,1196,21.6,52
14:09:41,1178,21.5,52
14:11:41,1177,21.5,52
14:13:41,1149,21.5,52
14:15:41,1178,21.5,52
14:17:41,1177,21.5,52
14:19:41,1173,21.5,52
14:21:41,1196,21.5,52
14:23:41,1197,21.5,52
14:25:41,1186,21.5,52
14:27:41,1164,21.5,52
14:29:41,1169,21.5,52
14:31:41,1160,21.5,52
14:33:41,1145,21.5,52
14:35:41,1149,21.5,52
14:37:41,1120,21.5,52
14:39:41,1125,21.6,52
14:41:41,1126,21.6,52
14:43:41,1163,21.7,52
14:45:41,1181,21.7,52
14:47:41,1180,21.8,52
14:49:41,1138,21.8,52
14:51:41,1105,21.8,51
14:53:41,1072,21.8,51
14:55:41,1044,21.8,51
14:57:41,1031,21.8,51
14:59:41,1025,21.8,51
15:01:41,1012,21.9,51
15:03:41,1007,21.9,51
15:05:41,967,21.9,51
15:07:41,960,22,51
15:09:41,943,22,51
15:11:41,912,22,50
15:13:41,903,22,50
15:15:41,883,21.9,50
15:17:41,869,21.9,50
15:19:41,857,21.9,50
15:21:41,863,21.9,50
15:23:41,845,21.9,50
15:25:41,832,22,50
15:27:41,828,22,50
15:29:41,819,22,50
15:31:41,798,22,50
15:33:41,800,21.9,50
15:35:41,776,21.9,49
15:37:41,753,21.8,49
15:39:41,745,21.8,49
15:41:41,780,21.8,52
15:43:41,795,21.9,51
