Time,CO2,Temp,Humidity
2:37:01 PM,1214,22.4,51
2:39:01 PM,1228,22.4,51
2:41:01 PM,1220,22.4,51
2:43:01 PM,1222,22.4,51
2:45:01 PM,1223,22.4,51
2:47:01 PM,1265,22.4,51
2:49:01 PM,1302,22.5,52
2:51:01 PM,1298,22.6,51
2:53:01 PM,1341,22.9,51
2:55:01 PM,1358,23.2,51
2:57:01 PM,1410,23.3,50
2:59:01 PM,726,23.3,48
3:01:01 PM,717,23.2,49
3:03:01 PM,751,23.1,49
