Time,CO2,Temp,Humidity
8:35:22 AM,535,21.6,39
8:37:22 AM,636,20.5,43
8:39:22 AM,611,19.1,43
8:41:22 AM,543,18.4,44
8:43:22 AM,500,18.1,46
8:45:22 AM,667,18.3,56
8:47:22 AM,671,18.7,53
8:49:22 AM,691,19.1,52
8:51:22 AM,685,19.4,53
8:53:22 AM,718,19.6,53
8:55:22 AM,736,19.8,53
8:57:22 AM,751,19.9,53
8:59:22 AM,755,20.1,53
9:01:22 AM,764,20.2,53
9:03:22 AM,780,20.2,53
9:05:22 AM,803,20.3,53
9:07:22 AM,840,20.4,53
9:09:22 AM,867,20.5,53
9:11:22 AM,897,20.5,54
9:13:22 AM,964,20.6,54
9:15:22 AM,959,20.7,54
9:17:22 AM,957,20.7,54
9:19:22 AM,954,20.8,54
9:21:22 AM,959,20.8,54
9:23:22 AM,946,20.8,54
9:25:22 AM,935,20.9,54
9:27:22 AM,919,20.9,54
9:29:22 AM,937,20.9,54
9:31:22 AM,919,20.9,54
9:33:22 AM,918,20.9,54
9:35:22 AM,906,20.9,54
9:37:22 AM,909,20.9,54
9:39:22 AM,897,21,54
9:41:22 AM,894,21,54
9:43:22 AM,887,21,54
9:45:22 AM,879,21,54
9:47:22 AM,877,21,54
9:49:22 AM,901,21,54
9:51:22 AM,896,21,54
9:53:22 AM,871,21,54
9:55:22 AM,888,21,54
9:57:22 AM,894,21,54
9:59:22 AM,898,21,54
10:01:22 AM,900,21,54
10:03:22 AM,916,21,54
10:05:22 AM,954,21.2,55
10:07:22 AM,1007,21.2,55
10:09:22 AM,1032,21.2,55
10:11:22 AM,1054,21.2,55
10:13:22 AM,1115,21.3,54
10:15:22 AM,1132,21.3,55
10:17:22 AM,1179,21.3,54
10:19:22 AM,1208,21.3,54
10:21:22 AM,1256,21.3,54
10:23:22 AM,1260,21.3,55
10:25:22 AM,1306,21.3,55
10:27:22 AM,1325,21.3,55
10:29:22 AM,1358,21.3,55
10:31:22 AM,1380,21.3,55
10:33:22 AM,1405,21.3,55
10:35:22 AM,1449,21.3,55
10:37:22 AM,1484,21.3,55
10:39:22 AM,1541,21.3,55
10:41:22 AM,1550,21.3,55
10:43:22 AM,1565,21.3,55
10:45:22 AM,1605,21.3,55
10:47:22 AM,1620,21.3,55
10:49:22 AM,1667,21.3,56
10:51:22 AM,1690,21.4,56
10:53:22 AM,1730,21.4,56
10:55:22 AM,1758,21.4,56
10:57:22 AM,1795,21.4,56
10:59:22 AM,1823,21.4,56
11:01:22 AM,2047,21.6,57
11:03:22 AM,1998,21.6,57
11:05:22 AM,1980,21.6,57
11:07:22 AM,1963,21.5,57
11:09:22 AM,2000,21.4,57
11:11:22 AM,1981,21.4,57
11:13:22 AM,2027,21.4,58
11:15:22 AM,2049,21.3,58
11:17:22 AM,2156,21.3,58
11:19:22 AM,2115,21.3,58
11:21:22 AM,2108,21.3,58
11:23:22 AM,2143,21.3,58
11:25:22 AM,2169,21.3,58
11:27:22 AM,2168,21.3,58
11:29:22 AM,2208,21.3,58
11:31:22 AM,2202,21.3,58
11:33:22 AM,2249,21.3,58
11:35:22 AM,2293,21.2,58
11:37:22 AM,2290,21.3,58
11:39:22 AM,2263,21.2,59
11:41:22 AM,2269,21.2,59
11:43:22 AM,2300,21.2,59
11:45:22 AM,2328,21.3,59
11:47:22 AM,2316,21.2,59
11:49:22 AM,2302,21.2,59
11:51:22 AM,2288,21.3,59
11:53:22 AM,2287,21.3,59
11:55:22 AM,2299,21.3,59
11:57:22 AM,2212,21.2,59
11:59:22 AM,2188,21.2,59
12:01:22 PM,2174,21.3,59
12:03:22 PM,2197,21.3,59
12:05:22 PM,2186,21.2,59
12:07:22 PM,2149,21.3,59
12:09:22 PM,2134,21.3,59
12:11:22 PM,2095,21.3,59
12:13:22 PM,2046,21.3,59
12:15:22 PM,2070,21.4,60
12:17:22 PM,2061,21.5,59
12:19:22 PM,1952,21.5,59
12:21:22 PM,1938,21.6,58
12:23:22 PM,1901,21.6,58
12:25:22 PM,1901,21.6,58
12:27:22 PM,1839,21.6,58
12:29:22 PM,1780,21.6,58
12:31:22 PM,1733,21.6,58
12:33:22 PM,1675,21.6,57
12:35:22 PM,1630,21.6,57
12:37:22 PM,1587,21.6,57
12:39:22 PM,1547,21.6,57
12:41:22 PM,1505,21.6,56
12:43:22 PM,1453,21.6,56
12:45:22 PM,1429,21.6,56
12:47:22 PM,1395,21.6,55
12:49:22 PM,1392,21.6,55
12:51:22 PM,1341,21.6,55
12:53:22 PM,1298,21.6,55
12:55:22 PM,1295,21.6,54
12:57:22 PM,1280,21.6,54
12:59:22 PM,1270,21.6,54
1:01:22 PM,1271,21.5,53
1:03:22 PM,1229,21.6,53
1:05:22 PM,1243,21.6,53
1:07:22 PM,1211,21.5,53
1:09:22 PM,1194,21.5,53
1:11:22 PM,1205,21.5,52
1:13:22 PM,1148,21.5,52
1:15:22 PM,1168,21.5,52
1:17:22 PM,1178,21.5,52
1:19:22 PM,1138,21.5,52
1:21:22 PM,1132,21.5,52
1:23:22 PM,1131,21.4,52
1:25:22 PM,1124,21.4,51
1:27:22 PM,1115,21.4,51
1:29:22 PM,1099,21.4,51
1:31:22 PM,1106,21.4,51
1:33:22 PM,1117,21.4,51
1:35:22 PM,1148,21.4,51
1:37:22 PM,1141,21.4,51
1:39:22 PM,1174,21.4,51
1:41:22 PM,1179,21.4,51
1:43:22 PM,1209,21.4,51
1:45:22 PM,1220,21.3,51
1:47:22 PM,1205,21.3,51
1:49:22 PM,1220,21.3,51
1:51:22 PM,1218,21.3,51
1:53:22 PM,1212,21.3,51
1:55:22 PM,1242,21.3,51
1:57:22 PM,1227,21.3,51
1:59:22 PM,1257,21.3,51
