Time,CO2,Temp,Humidity
8:00:09 AM,588,21,55
8:02:09 AM,603,21,56
8:04:09 AM,621,20.9,56
8:06:09 AM,660,21,56
8:08:09 AM,661,21,56
8:10:09 AM,674,21,56
8:12:09 AM,694,21,56
8:14:09 AM,712,21,56
8:16:09 AM,755,21,56
8:18:09 AM,787,21,56
8:20:09 AM,822,21,56
8:22:09 AM,870,21,56
8:24:09 AM,885,21.1,56
8:26:09 AM,896,21.1,57
8:28:09 AM,930,21.1,57
8:30:09 AM,966,21.1,57
8:32:09 AM,965,21.2,57
8:34:09 AM,1014,21.2,57
8:36:09 AM,1018,21.2,57
8:38:09 AM,1016,21.2,57
8:40:09 AM,1040,21.2,57
8:42:09 AM,1059,21.3,58
8:44:09 AM,1070,21.3,58
8:46:09 AM,1076,21.3,58
8:48:09 AM,1116,21.3,58
8:50:09 AM,1135,21.3,58
8:52:09 AM,1121,21.3,58
8:54:09 AM,1120,21.3,58
8:56:09 AM,1139,21.4,58
8:58:09 AM,1156,21.4,58
9:00:09 AM,1157,21.4,58
9:02:09 AM,1205,21.4,58
9:04:09 AM,1191,21.4,58
9:06:09 AM,1194,21.4,58
9:08:09 AM,1206,21.4,58
9:10:09 AM,1213,21.4,58
9:12:09 AM,1205,21.4,58
9:14:09 AM,1219,21.4,58
9:16:09 AM,1215,21.4,58
9:18:09 AM,1213,21.4,58
9:20:09 AM,1233,21.4,58
9:22:09 AM,1237,21.4,58
9:24:09 AM,1224,21.5,58
9:26:09 AM,1253,21.5,58
9:28:09 AM,1246,21.5,58
9:30:09 AM,1256,21.5,58
9:32:09 AM,1254,21.5,57
9:34:09 AM,1241,21.5,57
9:36:09 AM,1257,21.5,57
9:38:09 AM,1258,21.4,57
9:40:09 AM,1246,21.4,57
9:42:09 AM,1249,21.4,57
9:44:09 AM,1265,21.4,57
9:46:09 AM,1244,21.4,57
9:48:09 AM,1296,21.4,58
9:50:09 AM,1204,21.5,57
9:52:09 AM,1226,21.6,58
9:54:09 AM,1222,21.6,58
9:56:09 AM,1210,21.6,58
9:58:09 AM,1201,21.7,58
10:00:09 AM,1193,21.7,57
10:02:09 AM,1202,21.7,57
10:04:09 AM,1173,21.7,57
10:06:09 AM,1137,21.8,57
10:08:09 AM,1111,21.7,57
10:10:09 AM,1106,21.7,57
10:12:09 AM,1096,21.7,56
10:14:09 AM,1044,21.7,56
10:16:09 AM,1033,21.7,56
10:18:09 AM,1031,21.7,56
10:20:09 AM,1030,21.7,56
10:22:09 AM,1034,21.7,56
10:24:09 AM,1044,21.8,56
10:26:09 AM,1053,21.8,56
10:28:09 AM,1041,21.8,56
10:30:09 AM,1053,21.8,56
10:32:09 AM,1062,21.8,55
10:34:09 AM,1076,21.8,55
10:36:09 AM,1078,21.8,55
10:38:09 AM,1071,21.8,55
10:40:09 AM,1084,21.8,55
10:42:09 AM,1084,21.9,55
10:44:09 AM,1080,21.9,55
10:46:09 AM,1115,21.9,55
10:48:09 AM,1133,21.9,55
10:50:09 AM,1132,21.9,55
10:52:09 AM,1157,21.9,55
10:54:09 AM,1204,22,55
10:56:09 AM,1219,22,55
10:58:09 AM,575,22,51
11:00:09 AM,597,21.9,53
11:02:09 AM,600,22.1,53
11:04:09 AM,634,22.1,53
11:06:09 AM,726,22.2,53
11:08:09 AM,801,22.3,53
11:10:09 AM,874,22.4,53
11:12:09 AM,888,22.5,53
11:14:09 AM,902,22.6,53
11:16:09 AM,890,22.6,53
11:18:09 AM,934,22.7,53
11:20:09 AM,963,22.8,53
11:22:09 AM,970,22.8,53
11:24:09 AM,1012,22.9,53
11:26:09 AM,909,22.9,49
11:28:09 AM,762,22.8,50
11:30:09 AM,818,22.7,51
11:32:09 AM,817,22.7,51
11:34:09 AM,834,22.9,52
11:36:09 AM,921,23.1,52
11:38:09 AM,871,23.2,52
11:40:09 AM,876,23.2,52
11:42:09 AM,878,23.2,52
11:44:09 AM,863,23.2,52
11:46:09 AM,882,23.2,52
11:48:09 AM,929,23.2,52
11:50:09 AM,952,23.2,52
11:52:09 AM,999,23.1,52
11:54:09 AM,1033,23.1,53
11:56:09 AM,1082,23.2,53
11:58:09 AM,1052,23.2,53
12:00:09 PM,1068,23.2,53
12:02:09 PM,1080,23.1,53
12:04:09 PM,1067,23.2,53
12:06:09 PM,1049,23.1,53
12:08:09 PM,1045,23.1,53
12:10:09 PM,1042,23.1,53
12:12:09 PM,1049,23.1,53
12:14:09 PM,1035,23,53
12:16:09 PM,1031,23,53
12:18:09 PM,1030,23,53
12:20:09 PM,1036,23,53
12:22:09 PM,1009,23,53
12:24:09 PM,1014,23,53
12:26:09 PM,1001,23,53
12:28:09 PM,1011,23,53
12:30:09 PM,1008,23,53
12:32:09 PM,1003,23,53
12:34:09 PM,996,23.1,53
12:36:09 PM,991,23.1,53
12:38:09 PM,983,23.1,53
12:40:09 PM,987,23.1,53
12:42:09 PM,986,23.1,53
12:44:09 PM,967,23.1,52
12:46:09 PM,965,23.1,52
12:48:09 PM,1019,23.2,53
12:50:09 PM,542,23.3,42
12:52:09 PM,597,23.1,47
12:54:09 PM,584,22.9,47
12:56:09 PM,627,22.7,47
12:58:09 PM,680,22.5,47
1:00:09 PM,711,22.4,48
1:02:09 PM,740,22.3,48
1:04:09 PM,765,22.2,48
1:06:09 PM,793,22.1,48
1:08:09 PM,804,22.1,48
1:10:09 PM,828,22,48
1:12:09 PM,842,22,48
1:14:09 PM,859,21.9,49
1:16:09 PM,891,21.9,49
1:18:09 PM,902,21.8,49
1:20:09 PM,911,21.8,49
1:22:09 PM,919,21.7,49
1:24:09 PM,954,21.7,49
1:26:09 PM,938,21.7,49
1:28:09 PM,970,21.6,49
1:30:09 PM,1000,21.6,49
1:32:09 PM,1000,21.6,49
1:34:09 PM,1006,21.6,49
1:36:09 PM,1020,21.5,49
1:38:09 PM,1033,21.5,49
1:40:09 PM,1047,21.5,49
1:42:09 PM,1038,21.5,49
1:44:09 PM,1042,21.5,49
1:46:09 PM,1080,21.5,49
1:48:09 PM,1103,21.5,49
1:50:09 PM,1104,21.5,49
1:52:09 PM,1126,21.5,49
1:54:09 PM,888,21.5,49
1:56:09 PM,1082,21.6,49
1:58:09 PM,1122,21.7,49
2:00:09 PM,1155,21.7,49
2:02:09 PM,1170,21.7,48
2:04:09 PM,1177,21.8,48
2:06:09 PM,1217,21.8,48
2:08:09 PM,1217,21.8,48
2:10:09 PM,1234,21.8,48
2:12:09 PM,1236,21.8,48
2:14:09 PM,1244,21.8,48
2:16:09 PM,1250,21.8,48
2:18:09 PM,1226,21.8,48
2:20:09 PM,1245,21.7,48
2:22:09 PM,1263,21.7,48
2:24:09 PM,1267,21.7,48
2:26:09 PM,1287,21.6,48
2:28:09 PM,1284,21.6,48
2:30:09 PM,1316,21.6,49
2:32:09 PM,1292,21.6,49
2:34:09 PM,1273,21.6,48
2:36:09 PM,1292,21.6,48
2:38:09 PM,1278,21.6,48
2:40:09 PM,1276,21.6,48
2:42:09 PM,1286,21.6,48
2:44:09 PM,1287,21.6,48
2:46:09 PM,1292,21.5,48
2:48:09 PM,1296,21.5,48
2:50:09 PM,1295,21.5,48
2:52:09 PM,1293,21.5,48
2:54:09 PM,1301,21.4,48
2:56:09 PM,1333,21.4,49
2:58:09 PM,1347,21.4,49
3:00:09 PM,1391,21.4,49
3:02:09 PM,1033,21.5,48
3:04:09 PM,641,21.6,49
