Time,CO2,Temp,Humidity
8:44:49 AM,447,22,73
8:46:49 AM,450,22.3,72
8:48:49 AM,434,22.5,70
8:50:49 AM,434,22.6,70
8:52:49 AM,576,22.8,68
8:54:49 AM,530,22.8,59
8:56:49 AM,508,22.7,63
8:58:49 AM,514,22.6,60
9:00:49 AM,505,22.5,59
9:02:49 AM,533,22.4,59
9:04:49 AM,531,22.4,58
9:06:49 AM,545,22.4,58
9:08:49 AM,593,22.3,58
9:10:49 AM,583,22.3,58
9:12:49 AM,582,22.3,58
9:14:49 AM,598,22.3,58
9:16:49 AM,589,22.3,57
9:18:49 AM,593,22.3,57
9:20:49 AM,641,22.3,57
9:22:49 AM,646,22.3,57
9:24:49 AM,650,22.2,57
9:26:49 AM,633,22.2,57
9:28:49 AM,606,22.2,56
9:30:49 AM,584,22.2,56
9:32:49 AM,568,22.2,56
9:34:49 AM,552,22.1,56
9:36:49 AM,530,22.1,56
9:38:49 AM,534,22,56
9:40:49 AM,514,22,56
9:42:49 AM,504,22,56
9:44:49 AM,498,22,56
9:46:49 AM,493,22,56
9:48:49 AM,492,22,56
9:50:49 AM,487,22,56
9:52:49 AM,495,22,56
9:54:49 AM,484,21.9,56
9:56:49 AM,477,21.9,56
9:58:49 AM,490,21.9,56
10:00:49 AM,476,21.9,56
10:02:49 AM,476,21.9,56
10:04:49 AM,478,21.9,56
10:06:49 AM,474,21.9,56
10:08:49 AM,475,21.9,56
10:10:49 AM,479,21.9,56
10:12:49 AM,476,21.9,56
10:14:49 AM,482,21.8,56
10:16:49 AM,478,21.8,56
10:18:49 AM,475,21.9,56
10:20:49 AM,487,21.8,56
10:22:49 AM,509,21.9,56
10:24:49 AM,550,21.9,56
10:26:49 AM,570,21.8,56
10:28:49 AM,602,21.9,56
10:30:49 AM,593,21.9,57
10:32:49 AM,614,21.9,57
10:34:49 AM,625,21.9,57
10:36:49 AM,644,21.9,57
10:38:49 AM,664,21.9,57
10:40:49 AM,680,21.9,57
10:42:49 AM,699,22,57
10:44:49 AM,692,22,57
10:46:49 AM,682,22,57
10:48:49 AM,660,22,57
10:50:49 AM,654,22,57
10:52:49 AM,664,22,57
10:54:49 AM,682,22,57
10:56:49 AM,672,22,57
10:58:49 AM,675,22,57
11:00:49 AM,685,22,57
11:02:49 AM,708,22,57
11:04:49 AM,696,22,57
11:06:49 AM,695,22,57
11:08:49 AM,703,22,57
11:10:49 AM,716,22,57
11:12:49 AM,708,22,57
11:14:49 AM,703,22,57
11:16:49 AM,684,22,57
11:18:49 AM,712,22,57
11:20:49 AM,687,22,57
11:22:49 AM,700,22,57
11:24:49 AM,685,22,57
11:26:49 AM,685,22,57
11:28:49 AM,669,22,57
11:30:49 AM,667,22,57
11:32:49 AM,686,22,57
11:34:49 AM,678,22,57
11:36:49 AM,675,22,57
11:38:49 AM,685,22,57
11:40:49 AM,669,22,56
