Time,CO2,Temp,Humidity
3:14:35 PM,781,21.1,66
3:16:35 PM,776,21.1,66
3:18:35 PM,791,21.1,66
3:20:35 PM,791,21.2,66
3:22:35 PM,802,21.2,66
3:24:35 PM,805,21.2,66
3:26:35 PM,797,21.2,66
3:28:35 PM,787,21.2,66
3:30:35 PM,851,21.2,67
3:32:35 PM,804,21.4,66
3:34:35 PM,802,21.5,66
3:36:35 PM,804,21.5,65
3:38:35 PM,835,21.6,65
3:40:35 PM,832,21.7,65
3:42:35 PM,812,21.7,64
3:44:35 PM,866,21.7,65
3:46:35 PM,828,21.9,61
