Time,CO2,Temp,Humidity
1:37:19 PM,1507,23,41
1:39:19 PM,1530,22.9,41
1:41:19 PM,1559,22.9,41
1:43:19 PM,1542,22.8,41
1:45:19 PM,1560,22.8,41
1:47:19 PM,1563,22.7,42
1:49:19 PM,1569,22.7,42
1:51:19 PM,1574,22.7,42
1:53:19 PM,1553,22.7,42
1:55:19 PM,1543,22.7,42
1:57:19 PM,1553,22.6,42
1:59:19 PM,1513,22.6,42
2:01:19 PM,1506,22.6,42
2:03:19 PM,1507,22.6,42
2:05:19 PM,1485,22.5,42
2:07:19 PM,1484,22.6,42
2:09:19 PM,1514,22.6,42
2:11:19 PM,1496,22.6,42
2:13:19 PM,1481,22.6,42
2:15:19 PM,1500,22.6,42
2:17:19 PM,1458,22.5,42
2:19:19 PM,1460,22.5,42
2:21:19 PM,1264,22.6,40
2:23:19 PM,625,22.5,26
2:25:19 PM,425,21.9,25
2:27:19 PM,1073,21.4,39
2:29:19 PM,1223,21.6,35
2:31:19 PM,1233,21.8,34
2:33:19 PM,971,22,31
2:35:19 PM,1023,22,32
2:37:19 PM,1045,22,31
2:39:19 PM,1247,21.9,32
2:41:19 PM,1486,21.9,33
2:43:19 PM,1407,21.9,33
2:45:19 PM,1343,21.9,34
2:47:19 PM,1272,21.8,33
2:49:19 PM,1235,21.8,33
2:51:19 PM,1066,21.8,33
2:53:19 PM,1014,21.8,32
2:55:19 PM,870,21.8,31
2:57:19 PM,756,21.7,30
2:59:19 PM,692,21.7,29
3:01:19 PM,669,21.6,30
3:03:19 PM,895,21.7,31
3:05:19 PM,850,21.7,31
